,data,municipio,macroRegiao,regiaoSaude,Confirmado,Suspeito,Óbito,ConfirmadoCum,SuspeitoCum,ÓbitoCum,lat,lon
6921,2020-03-31,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,5.0,0.0,-7.38689,-38.77141
6922,2020-04-01,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,5.0,0.0,-7.38689,-38.77141
6923,2020-04-02,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,5.0,0.0,-7.38689,-38.77141
6924,2020-04-03,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,5.0,0.0,-7.38689,-38.77141
6925,2020-04-04,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,1.0,0.0,1.0,6.0,0.0,-7.38689,-38.77141
6926,2020-04-05,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,6.0,0.0,-7.38689,-38.77141
6927,2020-04-06,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,6.0,0.0,-7.38689,-38.77141
6928,2020-04-07,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,6.0,0.0,-7.38689,-38.77141
6929,2020-04-08,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,6.0,0.0,-7.38689,-38.77141
6930,2020-04-09,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,1.0,0.0,1.0,7.0,0.0,-7.38689,-38.77141
6931,2020-04-10,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,7.0,0.0,-7.38689,-38.77141
6932,2020-04-11,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,2.0,0.0,1.0,9.0,0.0,-7.38689,-38.77141
6933,2020-04-12,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,9.0,0.0,-7.38689,-38.77141
6934,2020-04-13,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,9.0,0.0,-7.38689,-38.77141
6935,2020-04-14,MAURITI,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,1.0,9.0,0.0,-7.38689,-38.77141
6936,2020-02-07,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6937,2020-02-08,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6938,2020-02-09,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6939,2020-02-10,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6940,2020-02-11,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6941,2020-02-12,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6942,2020-02-13,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6943,2020-02-14,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6944,2020-02-15,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6945,2020-02-16,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6946,2020-02-17,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6947,2020-02-18,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6948,2020-02-19,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6949,2020-02-20,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6950,2020-02-21,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6951,2020-02-22,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6952,2020-02-23,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6953,2020-02-24,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6954,2020-02-25,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6955,2020-02-26,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6956,2020-02-27,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6957,2020-02-28,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6958,2020-02-29,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6959,2020-03-01,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6960,2020-03-02,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6961,2020-03-03,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6962,2020-03-04,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6963,2020-03-05,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6964,2020-03-06,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6965,2020-03-07,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6966,2020-03-08,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6967,2020-03-09,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6968,2020-03-10,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6969,2020-03-11,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6970,2020-03-12,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6971,2020-03-13,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6972,2020-03-14,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6973,2020-03-15,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6974,2020-03-16,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6975,2020-03-17,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6976,2020-03-18,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6977,2020-03-19,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6978,2020-03-20,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6979,2020-03-21,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6980,2020-03-22,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6981,2020-03-23,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,0.0,0.0,-3.53842,-40.45305
6982,2020-03-24,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,1.0,0.0,0.0,1.0,0.0,-3.53842,-40.45305
6983,2020-03-25,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,1.0,0.0,-3.53842,-40.45305
6984,2020-03-26,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,1.0,0.0,-3.53842,-40.45305
6985,2020-03-27,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,2.0,0.0,0.0,3.0,0.0,-3.53842,-40.45305
6986,2020-03-28,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,1.0,0.0,0.0,4.0,0.0,-3.53842,-40.45305
6987,2020-03-29,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,4.0,0.0,-3.53842,-40.45305
6988,2020-03-30,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,4.0,0.0,-3.53842,-40.45305
6989,2020-03-31,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,4.0,0.0,-3.53842,-40.45305
6990,2020-04-01,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,1.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
6991,2020-04-02,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
6992,2020-04-03,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
6993,2020-04-04,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
6994,2020-04-05,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
6995,2020-04-06,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
6996,2020-04-07,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
6997,2020-04-08,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
6998,2020-04-09,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
6999,2020-04-10,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
7000,2020-04-11,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
7001,2020-04-12,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
7002,2020-04-13,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
7003,2020-04-14,MERUOCA,SOBRAL,11ª REGIÃO SOBRAL,0.0,0.0,0.0,0.0,5.0,0.0,-3.53842,-40.45305
7004,2020-02-07,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7005,2020-02-08,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7006,2020-02-09,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7007,2020-02-10,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7008,2020-02-11,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7009,2020-02-12,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7010,2020-02-13,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7011,2020-02-14,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7012,2020-02-15,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7013,2020-02-16,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7014,2020-02-17,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7015,2020-02-18,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7016,2020-02-19,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7017,2020-02-20,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7018,2020-02-21,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7019,2020-02-22,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7020,2020-02-23,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7021,2020-02-24,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7022,2020-02-25,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7023,2020-02-26,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7024,2020-02-27,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7025,2020-02-28,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7026,2020-02-29,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7027,2020-03-01,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7028,2020-03-02,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7029,2020-03-03,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7030,2020-03-04,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7031,2020-03-05,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7032,2020-03-06,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7033,2020-03-07,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7034,2020-03-08,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7035,2020-03-09,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7036,2020-03-10,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7037,2020-03-11,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7038,2020-03-12,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7039,2020-03-13,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7040,2020-03-14,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7041,2020-03-15,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7042,2020-03-16,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7043,2020-03-17,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7044,2020-03-18,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7045,2020-03-19,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7046,2020-03-20,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7047,2020-03-21,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7048,2020-03-22,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7049,2020-03-23,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,0.0,0.0,-7.30813,-38.94079
7050,2020-03-24,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,1.0,0.0,0.0,1.0,0.0,-7.30813,-38.94079
7051,2020-03-25,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,1.0,0.0,-7.30813,-38.94079
7052,2020-03-26,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,2.0,0.0,0.0,3.0,0.0,-7.30813,-38.94079
7053,2020-03-27,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,3.0,0.0,-7.30813,-38.94079
7054,2020-03-28,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,3.0,0.0,-7.30813,-38.94079
7055,2020-03-29,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,3.0,0.0,-7.30813,-38.94079
7056,2020-03-30,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,3.0,0.0,-7.30813,-38.94079
7057,2020-03-31,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,1.0,0.0,0.0,4.0,0.0,-7.30813,-38.94079
7058,2020-04-01,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,4.0,0.0,-7.30813,-38.94079
7059,2020-04-02,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,4.0,0.0,-7.30813,-38.94079
7060,2020-04-03,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,4.0,0.0,-7.30813,-38.94079
7061,2020-04-04,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,4.0,0.0,-7.30813,-38.94079
7062,2020-04-05,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,4.0,0.0,-7.30813,-38.94079
7063,2020-04-06,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,4.0,0.0,-7.30813,-38.94079
7064,2020-04-07,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,1.0,0.0,0.0,5.0,0.0,-7.30813,-38.94079
7065,2020-04-08,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,1.0,0.0,0.0,6.0,0.0,-7.30813,-38.94079
7066,2020-04-09,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,6.0,0.0,-7.30813,-38.94079
7067,2020-04-10,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,6.0,0.0,-7.30813,-38.94079
7068,2020-04-11,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,6.0,0.0,-7.30813,-38.94079
7069,2020-04-12,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,6.0,0.0,-7.30813,-38.94079
7070,2020-04-13,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,0.0,0.0,0.0,6.0,0.0,-7.30813,-38.94079
7071,2020-04-14,MILAGRES,CARIRI,19ª REGIÃO BREJO SANTO,0.0,1.0,0.0,0.0,7.0,0.0,-7.30813,-38.94079
7072,2020-02-07,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7073,2020-02-08,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7074,2020-02-09,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7075,2020-02-10,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7076,2020-02-11,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7077,2020-02-12,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7078,2020-02-13,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7079,2020-02-14,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7080,2020-02-15,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7081,2020-02-16,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7082,2020-02-17,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7083,2020-02-18,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7084,2020-02-19,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7085,2020-02-20,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7086,2020-02-21,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7087,2020-02-22,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7088,2020-02-23,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7089,2020-02-24,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7090,2020-02-25,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7091,2020-02-26,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7092,2020-02-27,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7093,2020-02-28,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7094,2020-02-29,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7095,2020-03-01,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7096,2020-03-02,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7097,2020-03-03,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7098,2020-03-04,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
7099,2020-03-05,MIRAIMA,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,0.0,0.0,0.0,0.0,0.0,0.0,-3.56836,-39.9687
