,data,municipio,macroRegiao,regiaoSaude,Confirmado,Em investigação,Óbito,ConfirmadoCum,Em investigaçãoCum,ÓbitoCum,lat,lon
5876,2020-02-18,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5877,2020-02-19,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5878,2020-02-20,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5879,2020-02-21,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5880,2020-02-22,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5881,2020-02-23,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5882,2020-02-24,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5883,2020-02-25,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5884,2020-02-26,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5885,2020-02-27,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5886,2020-02-28,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5887,2020-02-29,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5888,2020-03-01,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5889,2020-03-02,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5890,2020-03-03,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5891,2020-03-04,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5892,2020-03-05,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5893,2020-03-06,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5894,2020-03-07,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5895,2020-03-08,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5896,2020-03-09,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5897,2020-03-10,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5898,2020-03-11,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5899,2020-03-12,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5900,2020-03-13,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5901,2020-03-14,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5902,2020-03-15,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5903,2020-03-16,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5904,2020-03-17,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5905,2020-03-18,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5906,2020-03-19,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5907,2020-03-20,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5908,2020-03-21,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5909,2020-03-22,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5910,2020-03-23,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5911,2020-03-24,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5912,2020-03-25,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5913,2020-03-26,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,0.0,0.0,-4.83367,-37.77548
5914,2020-03-27,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,1.0,0.0,0.0,1.0,0.0,-4.83367,-37.77548
5915,2020-03-28,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,1.0,0.0,-4.83367,-37.77548
5916,2020-03-29,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,1.0,0.0,-4.83367,-37.77548
5917,2020-03-30,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,4.0,0.0,0.0,5.0,0.0,-4.83367,-37.77548
5918,2020-03-31,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,1.0,0.0,0.0,6.0,0.0,-4.83367,-37.77548
5919,2020-04-01,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,6.0,0.0,-4.83367,-37.77548
5920,2020-04-02,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,2.0,0.0,0.0,8.0,0.0,-4.83367,-37.77548
5921,2020-04-03,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,8.0,0.0,-4.83367,-37.77548
5922,2020-04-04,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,8.0,0.0,-4.83367,-37.77548
5923,2020-04-05,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,8.0,0.0,-4.83367,-37.77548
5924,2020-04-06,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,8.0,0.0,-4.83367,-37.77548
5925,2020-04-07,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,8.0,0.0,-4.83367,-37.77548
5926,2020-04-08,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,3.0,0.0,0.0,11.0,0.0,-4.83367,-37.77548
5927,2020-04-09,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,1.0,0.0,0.0,12.0,0.0,-4.83367,-37.77548
5928,2020-04-10,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,12.0,0.0,-4.83367,-37.77548
5929,2020-04-11,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,12.0,0.0,-4.83367,-37.77548
5930,2020-04-12,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,12.0,0.0,-4.83367,-37.77548
5931,2020-04-13,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,12.0,0.0,-4.83367,-37.77548
5932,2020-04-14,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,1.0,0.0,0.0,13.0,0.0,-4.83367,-37.77548
5933,2020-04-15,JAGUARUANA,LITORAL LESTE/JAGUARIBE,9ª REGIÃO RUSSAS,0.0,0.0,0.0,0.0,13.0,0.0,-4.83367,-37.77548
5934,2020-02-07,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5935,2020-02-08,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5936,2020-02-09,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5937,2020-02-10,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5938,2020-02-11,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5939,2020-02-12,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5940,2020-02-13,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5941,2020-02-14,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5942,2020-02-15,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5943,2020-02-16,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5944,2020-02-17,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5945,2020-02-18,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5946,2020-02-19,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5947,2020-02-20,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5948,2020-02-21,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5949,2020-02-22,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5950,2020-02-23,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5951,2020-02-24,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5952,2020-02-25,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5953,2020-02-26,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5954,2020-02-27,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5955,2020-02-28,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5956,2020-02-29,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5957,2020-03-01,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5958,2020-03-02,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5959,2020-03-03,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5960,2020-03-04,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5961,2020-03-05,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5962,2020-03-06,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5963,2020-03-07,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5964,2020-03-08,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5965,2020-03-09,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5966,2020-03-10,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5967,2020-03-11,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5968,2020-03-12,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5969,2020-03-13,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5970,2020-03-14,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5971,2020-03-15,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5972,2020-03-16,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5973,2020-03-17,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5974,2020-03-18,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5975,2020-03-19,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5976,2020-03-20,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5977,2020-03-21,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5978,2020-03-22,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5979,2020-03-23,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5980,2020-03-24,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5981,2020-03-25,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5982,2020-03-26,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5983,2020-03-27,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5984,2020-03-28,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,0.0,0.0,-7.57632,-39.29231
5985,2020-03-29,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,1.0,0.0,0.0,1.0,0.0,-7.57632,-39.29231
5986,2020-03-30,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,1.0,0.0,0.0,2.0,0.0,-7.57632,-39.29231
5987,2020-03-31,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,2.0,0.0,-7.57632,-39.29231
5988,2020-04-01,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,2.0,0.0,-7.57632,-39.29231
5989,2020-04-02,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,2.0,0.0,-7.57632,-39.29231
5990,2020-04-03,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,2.0,0.0,-7.57632,-39.29231
5991,2020-04-04,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,2.0,0.0,-7.57632,-39.29231
5992,2020-04-05,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,2.0,0.0,-7.57632,-39.29231
5993,2020-04-06,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,1.0,0.0,0.0,3.0,0.0,-7.57632,-39.29231
5994,2020-04-07,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-7.57632,-39.29231
5995,2020-04-08,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-7.57632,-39.29231
5996,2020-04-09,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-7.57632,-39.29231
5997,2020-04-10,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-7.57632,-39.29231
5998,2020-04-11,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-7.57632,-39.29231
5999,2020-04-12,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-7.57632,-39.29231
6000,2020-04-13,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-7.57632,-39.29231
6001,2020-04-14,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-7.57632,-39.29231
6002,2020-04-15,JARDIM,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,0.0,0.0,0.0,0.0,3.0,0.0,-7.57632,-39.29231
6003,2020-02-07,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6004,2020-02-08,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6005,2020-02-09,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6006,2020-02-10,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6007,2020-02-11,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6008,2020-02-12,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6009,2020-02-13,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6010,2020-02-14,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6011,2020-02-15,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6012,2020-02-16,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6013,2020-02-17,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6014,2020-02-18,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6015,2020-02-19,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6016,2020-02-20,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6017,2020-02-21,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6018,2020-02-22,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6019,2020-02-23,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6020,2020-02-24,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6021,2020-02-25,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6022,2020-02-26,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6023,2020-02-27,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6024,2020-02-28,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6025,2020-02-29,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6026,2020-03-01,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6027,2020-03-02,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6028,2020-03-03,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6029,2020-03-04,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6030,2020-03-05,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6031,2020-03-06,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6032,2020-03-07,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6033,2020-03-08,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6034,2020-03-09,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6035,2020-03-10,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6036,2020-03-11,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
6037,2020-03-12,JIJOCA DE JERICOACOARA,SOBRAL,12ª REGIÃO ACARAÚ,0.0,0.0,0.0,0.0,0.0,0.0,-2.89045,-40.44299
