,idMunicipio,idMacroRegiao,idRegiaoSaude,municipio,lat,lon,macroRegiao,regiaoSaude,data,quantidade,tipo
210,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-03-27,2.0,Suspeito
211,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-03-28,1.0,Suspeito
212,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-03-29,2.0,Suspeito
213,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-03-30,13.0,Suspeito
214,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-03-31,1.0,Suspeito
215,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-04-01,1.0,Suspeito
216,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-04-02,1.0,Suspeito
217,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-04-03,2.0,Suspeito
218,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-04-04,3.0,Suspeito
219,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-04-05,7.0,Suspeito
220,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-04-05,2.0,Confirmado
221,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-04-06,5.0,Suspeito
222,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-04-07,1.0,Suspeito
223,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-04-08,1.0,Suspeito
224,230730,8,21,JUAZEIRO DO NORTE,-720796,-3930932,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-04-09,3.0,Suspeito
225,230840,8,21,MISSAO VELHA,-724333,-3913926,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-03-21,1.0,Suspeito
226,230840,8,21,MISSAO VELHA,-724333,-3913926,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-03-24,1.0,Suspeito
227,230840,8,21,MISSAO VELHA,-724333,-3913926,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-03-26,1.0,Suspeito
228,230840,8,21,MISSAO VELHA,-724333,-3913926,CARIRI,21ª REGIÃO JUAZEIRO DO NORTE,2020-03-27,1.0,Suspeito
229,230015,1,2,ACARAPE,-422124,-3870508,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-22,1.0,Suspeito
230,230015,1,2,ACARAPE,-422124,-3870508,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-23,1.0,Suspeito
231,230015,1,2,ACARAPE,-422124,-3870508,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-28,1.0,Suspeito
232,230015,1,2,ACARAPE,-422124,-3870508,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-30,1.0,Suspeito
233,230015,1,2,ACARAPE,-422124,-3870508,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-07,2.0,Suspeito
234,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-22,2.0,Suspeito
235,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-24,1.0,Suspeito
236,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-26,2.0,Suspeito
237,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-02,1.0,Suspeito
238,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-03,1.0,Suspeito
239,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-07,1.0,Suspeito
240,230195,1,2,BARREIRA,-428554,-3863926,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-08,1.0,Suspeito
241,230495,1,2,GUAIÚBA,-403723,-3863571,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-21,1.0,Suspeito
242,230495,1,2,GUAIÚBA,-403723,-3863571,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-24,1.0,Suspeito
243,230495,1,2,GUAIÚBA,-403723,-3863571,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-25,1.0,Suspeito
244,230495,1,2,GUAIÚBA,-403723,-3863571,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-26,1.0,Suspeito
245,230495,1,2,GUAIÚBA,-403723,-3863571,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-27,1.0,Suspeito
246,230495,1,2,GUAIÚBA,-403723,-3863571,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-02,1.0,Suspeito
247,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-02,2.0,Confirmado
248,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-13,2.0,Suspeito
249,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-16,1.0,Suspeito
250,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-17,1.0,Suspeito
251,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-18,7.0,Suspeito
252,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-19,1.0,Suspeito
253,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-20,1.0,Suspeito
254,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-21,5.0,Suspeito
255,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-22,6.0,Suspeito
256,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-23,4.0,Suspeito
257,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-24,6.0,Suspeito
258,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-25,2.0,Suspeito
259,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-26,4.0,Suspeito
260,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-27,8.0,Suspeito
261,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-28,5.0,Suspeito
262,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-28,1.0,Confirmado
263,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-29,3.0,Suspeito
264,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-30,11.0,Suspeito
265,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-31,7.0,Suspeito
266,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-31,1.0,Confirmado
267,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-01,5.0,Suspeito
268,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-01,1.0,Confirmado
269,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-02,3.0,Suspeito
270,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-02,1.0,Óbito
271,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-02,7.0,Confirmado
272,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-03,5.0,Suspeito
273,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-03,2.0,Confirmado
274,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-04,3.0,Suspeito
275,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-05,3.0,Suspeito
276,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-06,8.0,Suspeito
277,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-06,3.0,Confirmado
278,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-07,8.0,Suspeito
279,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-08,10.0,Suspeito
280,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-08,1.0,Confirmado
281,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-09,8.0,Suspeito
282,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-09,2.0,Confirmado
283,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-10,4.0,Suspeito
284,230765,1,2,MARACANAU,-387277,-3862209,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-11,1.0,Confirmado
285,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-03,3.0,Suspeito
286,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-18,5.0,Suspeito
287,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-20,2.0,Suspeito
288,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-22,2.0,Suspeito
289,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-23,2.0,Suspeito
290,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-24,13.0,Suspeito
291,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-25,7.0,Suspeito
292,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-26,1.0,Confirmado
293,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-27,3.0,Suspeito
294,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-28,1.0,Suspeito
295,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-29,2.0,Suspeito
296,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-30,6.0,Suspeito
297,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-31,7.0,Suspeito
298,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-01,1.0,Suspeito
299,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-02,1.0,Confirmado
300,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-04,2.0,Suspeito
301,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-05,2.0,Suspeito
302,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-06,3.0,Suspeito
303,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-06,1.0,Confirmado
304,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-07,5.0,Suspeito
305,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-08,4.0,Suspeito
306,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-09,1.0,Suspeito
307,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-10,2.0,Suspeito
308,230770,1,2,MARANGUAPE,-388791,-3868469,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-11,1.0,Confirmado
309,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-20,1.0,Suspeito
310,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-21,1.0,Suspeito
311,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-23,1.0,Suspeito
312,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-24,1.0,Suspeito
313,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-26,1.0,Suspeito
314,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-27,3.0,Suspeito
315,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-29,4.0,Suspeito
316,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-31,2.0,Suspeito
317,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-31,1.0,Confirmado
318,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-01,4.0,Suspeito
319,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-02,4.0,Suspeito
320,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-03,2.0,Suspeito
321,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-04,2.0,Suspeito
322,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-06,3.0,Suspeito
323,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-06,1.0,Confirmado
324,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-07,1.0,Suspeito
325,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-08,1.0,Suspeito
326,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-09,4.0,Suspeito
327,230970,1,2,PACATUBA,-398384,-3861887,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-10,1.0,Suspeito
328,231010,1,2,PALMACIA,-415017,-3884130,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-25,1.0,Suspeito
329,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-19,1.0,Suspeito
330,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-23,1.0,Suspeito
331,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-24,1.0,Suspeito
332,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-27,2.0,Suspeito
333,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-30,1.0,Suspeito
334,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-03-31,1.0,Suspeito
335,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-02,1.0,Suspeito
336,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-04,1.0,Suspeito
337,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-05,2.0,Suspeito
338,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-07,2.0,Suspeito
339,231160,1,2,REDENCAO,-422226,-3872514,FORTALEZA,3ª REGIÃO MARACANAÚ,2020-04-08,1.0,Suspeito
340,230075,1,5,AMONTADA,-349011,-3957395,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-23,3.0,Suspeito
341,230075,1,5,AMONTADA,-349011,-3957395,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-25,3.0,Suspeito
342,230075,1,5,AMONTADA,-349011,-3957395,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-26,4.0,Suspeito
343,230075,1,5,AMONTADA,-349011,-3957395,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-27,3.0,Suspeito
344,230075,1,5,AMONTADA,-349011,-3957395,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-28,1.0,Suspeito
345,230075,1,5,AMONTADA,-349011,-3957395,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-06,1.0,Confirmado
346,230075,1,5,AMONTADA,-349011,-3957395,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-08,1.0,Suspeito
347,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-12,1.0,Suspeito
348,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-19,1.0,Suspeito
349,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-20,5.0,Suspeito
350,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-22,2.0,Suspeito
351,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-23,17.0,Suspeito
352,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-24,2.0,Suspeito
353,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-25,2.0,Suspeito
354,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-26,1.0,Suspeito
355,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-29,2.0,Suspeito
356,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-30,4.0,Suspeito
357,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-31,1.0,Suspeito
358,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-01,1.0,Suspeito
359,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-01,1.0,Confirmado
360,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-03,1.0,Suspeito
361,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-04,2.0,Suspeito
362,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-06,2.0,Suspeito
363,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-07,1.0,Suspeito
364,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-08,2.0,Suspeito
365,230640,1,5,ITAPIPOCA,-335712,-3982582,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-09,3.0,Suspeito
366,230837,1,5,MIRAIMA,-356836,-3996870,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-28,1.0,Suspeito
367,231350,1,5,TRAIRI,-327344,-3926802,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-25,1.0,Suspeito
368,231350,1,5,TRAIRI,-327344,-3926802,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-26,3.0,Suspeito
369,231350,1,5,TRAIRI,-327344,-3926802,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-27,1.0,Suspeito
370,231350,1,5,TRAIRI,-327344,-3926802,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-31,1.0,Suspeito
371,231350,1,5,TRAIRI,-327344,-3926802,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-06,1.0,Suspeito
372,231350,1,5,TRAIRI,-327344,-3926802,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-08,1.0,Suspeito
373,231355,1,5,TURURU,-357531,-3943571,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-27,3.0,Suspeito
374,231355,1,5,TURURU,-357531,-3943571,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-29,1.0,Suspeito
375,231355,1,5,TURURU,-357531,-3943571,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-30,1.0,Suspeito
376,231355,1,5,TURURU,-357531,-3943571,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-31,1.0,Suspeito
377,231375,1,5,UMIRIM,-367311,-3935017,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-02,1.0,Suspeito
378,231375,1,5,UMIRIM,-367311,-3935017,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-09,1.0,Suspeito
379,231380,1,5,URUBURETAMA,-362175,-3950508,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-22,1.0,Suspeito
380,231380,1,5,URUBURETAMA,-362175,-3950508,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-25,3.0,Suspeito
381,231380,1,5,URUBURETAMA,-362175,-3950508,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-03-27,1.0,Suspeito
382,231380,1,5,URUBURETAMA,-362175,-3950508,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-02,1.0,Suspeito
383,231380,1,5,URUBURETAMA,-362175,-3950508,FORTALEZA,6ª REGIÃO DE ITAPIPOCA,2020-04-09,1.0,Suspeito
384,230090,1,3,APUIARES,-394282,-3942582,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-23,2.0,Suspeito
385,230090,1,3,APUIARES,-394282,-3942582,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-28,1.0,Suspeito
386,230090,1,3,APUIARES,-394282,-3942582,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-04,1.0,Suspeito
387,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-02,1.0,Suspeito
388,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-12,1.0,Suspeito
389,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-15,1.0,Suspeito
390,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-16,1.0,Suspeito
391,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-18,4.0,Suspeito
392,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-19,2.0,Suspeito
393,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-20,2.0,Suspeito
394,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-21,8.0,Suspeito
395,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-22,6.0,Suspeito
396,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-22,1.0,Confirmado
397,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-23,12.0,Suspeito
398,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-24,12.0,Suspeito
399,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-25,6.0,Suspeito
400,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-26,5.0,Suspeito
401,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-27,11.0,Suspeito
402,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-28,12.0,Suspeito
403,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-29,5.0,Suspeito
404,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-30,29.0,Suspeito
405,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-03-31,20.0,Suspeito
406,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-01,16.0,Suspeito
407,230370,1,3,CAUCAIA,-373503,-3865186,FORTALEZA,2ª REGIÃO CAUCAIA,2020-04-02,8.0,Suspeito
